"time
References : ['vcap512']
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real","vcap512
References : []
Dependency : [time]
Num. Points : [30006]
Matrix Size : scalar
Type : Real"
98.02 psec,0.0000 V
98.12 psec,0.0000 V
98.22 psec,0.0000 V
98.32 psec,0.0000 V
98.42 psec,0.0000 V
98.52 psec,0.0000 V
98.62 psec,0.0000 V
98.72 psec,0.0000 V
98.82 psec,0.0000 V
98.92 psec,0.0000 V
99.02 psec,0.0000 V
99.12 psec,0.0000 V
99.22 psec,0.0000 V
99.32 psec,0.0000 V
99.42 psec,0.0000 V
99.52 psec,0.0000 V
99.62 psec,0.0000 V
99.72 psec,0.0000 V
99.82 psec,0.0000 V
99.92 psec,0.0000 V
100.0 psec,0.0000 V
100.1 psec,0.0000 V
100.2 psec,0.0000 V
100.3 psec,0.0000 V
100.4 psec,0.0000 V
100.5 psec,0.0000 V
100.6 psec,0.0000 V
100.7 psec,0.0000 V
100.8 psec,0.0000 V
100.9 psec,0.0000 V
101.0 psec,0.0000 V
101.1 psec,0.0000 V
101.2 psec,0.0000 V
101.3 psec,0.0000 V
101.4 psec,0.0000 V
101.5 psec,0.0000 V
101.6 psec,0.0000 V
101.7 psec,0.0000 V
101.8 psec,0.0000 V
101.9 psec,0.0000 V
102.0 psec,0.0000 V
102.1 psec,0.0000 V
102.2 psec,0.0000 V
102.3 psec,0.0000 V
102.4 psec,0.0000 V
102.5 psec,0.0000 V
102.6 psec,0.0000 V
102.7 psec,0.0000 V
102.8 psec,0.0000 V
102.9 psec,0.0000 V
103.0 psec,0.0000 V
103.1 psec,0.0000 V
103.2 psec,0.0000 V
103.3 psec,0.0000 V
103.4 psec,0.0000 V
103.5 psec,0.0000 V
103.6 psec,0.0000 V
103.7 psec,0.0000 V
103.8 psec,0.0000 V
103.9 psec,0.0000 V
104.0 psec,0.0000 V
104.1 psec,0.0000 V
104.2 psec,0.0000 V
104.3 psec,0.0000 V
104.4 psec,0.0000 V
104.5 psec,0.0000 V
104.6 psec,0.0000 V
104.7 psec,0.0000 V
104.8 psec,0.0000 V
104.9 psec,0.0000 V
105.0 psec,0.0000 V
105.1 psec,0.0000 V
105.2 psec,0.0000 V
105.3 psec,0.0000 V
105.4 psec,0.0000 V
105.5 psec,0.0000 V
105.6 psec,0.0000 V
105.7 psec,0.0000 V
105.8 psec,0.0000 V
105.9 psec,0.0000 V
106.0 psec,0.0000 V
106.1 psec,0.0000 V
106.2 psec,0.0000 V
106.3 psec,0.0000 V
106.4 psec,0.0000 V
106.5 psec,0.0000 V
106.6 psec,0.0000 V
106.7 psec,0.0000 V
106.8 psec,0.0000 V
106.9 psec,0.0000 V
107.0 psec,0.0000 V
107.1 psec,0.0000 V
107.2 psec,0.0000 V
107.3 psec,0.0000 V
107.4 psec,0.0000 V
107.5 psec,0.0000 V
107.6 psec,0.0000 V
107.7 psec,0.0000 V
107.8 psec,0.0000 V
107.9 psec,0.0000 V
108.0 psec,0.0000 V
108.1 psec,0.0000 V
108.2 psec,0.0000 V
108.3 psec,0.0000 V
108.4 psec,0.0000 V
108.5 psec,0.0000 V
108.6 psec,0.0000 V
108.7 psec,0.0000 V
108.8 psec,0.0000 V
108.9 psec,0.0000 V
109.0 psec,0.0000 V
109.1 psec,0.0000 V
109.2 psec,0.0000 V
109.3 psec,0.0000 V
109.4 psec,0.0000 V
109.5 psec,0.0000 V
109.6 psec,0.0000 V
109.7 psec,0.0000 V
109.8 psec,0.0000 V
109.9 psec,0.0000 V
110.0 psec,0.0000 V
110.1 psec,0.0000 V
110.2 psec,0.0000 V
110.3 psec,0.0000 V
110.4 psec,0.0000 V
110.5 psec,0.0000 V
110.6 psec,0.0000 V
110.7 psec,0.0000 V
110.8 psec,0.0000 V
110.9 psec,0.0000 V
111.0 psec,0.0000 V
111.1 psec,0.0000 V
111.2 psec,0.0000 V
111.3 psec,0.0000 V
111.4 psec,0.0000 V
111.5 psec,0.0000 V
111.6 psec,0.0000 V
111.7 psec,0.0000 V
111.8 psec,0.0000 V
111.9 psec,0.0000 V
112.0 psec,0.0000 V
112.1 psec,0.0000 V
112.2 psec,0.0000 V
112.3 psec,0.0000 V
112.4 psec,0.0000 V
112.5 psec,0.0000 V
112.6 psec,0.0000 V
112.7 psec,0.0000 V
112.8 psec,0.0000 V
112.9 psec,0.0000 V
113.0 psec,0.0000 V
113.1 psec,0.0000 V
113.2 psec,0.0000 V
113.3 psec,0.0000 V
113.4 psec,0.0000 V
113.5 psec,0.0000 V
113.6 psec,0.0000 V
113.7 psec,0.0000 V
113.8 psec,0.0000 V
113.9 psec,0.0000 V
114.0 psec,0.0000 V
114.1 psec,0.0000 V
114.2 psec,0.0000 V
114.3 psec,0.0000 V
114.4 psec,0.0000 V
114.5 psec,0.0000 V
114.6 psec,0.0000 V
114.7 psec,0.0000 V
114.8 psec,0.0000 V
114.9 psec,0.0000 V
115.0 psec,0.0000 V
115.1 psec,0.0000 V
115.2 psec,0.0000 V
115.3 psec,0.0000 V
115.4 psec,0.0000 V
115.5 psec,0.0000 V
115.6 psec,0.0000 V
115.7 psec,0.0000 V
115.8 psec,0.0000 V
115.9 psec,0.0000 V
116.0 psec,0.0000 V
116.1 psec,0.0000 V
116.2 psec,0.0000 V
116.3 psec,0.0000 V
116.4 psec,0.0000 V
116.5 psec,0.0000 V
116.6 psec,0.0000 V
116.7 psec,0.0000 V
116.8 psec,0.0000 V
116.9 psec,0.0000 V
117.0 psec,0.0000 V
117.1 psec,0.0000 V
117.2 psec,0.0000 V
117.3 psec,0.0000 V
117.4 psec,0.0000 V
117.5 psec,0.0000 V
117.6 psec,0.0000 V
117.7 psec,0.0000 V
117.8 psec,0.0000 V
117.9 psec,0.0000 V
118.0 psec,0.0000 V
118.1 psec,0.02970E-321V
118.2 psec,0.2772E-321V
118.3 psec,1.327E-321V
118.4 psec,4.871E-321V
118.5 psec,0.01535E-318V
118.6 psec,0.04389E-318V
118.7 psec,0.1172E-318V
118.8 psec,0.2979E-318V
118.9 psec,0.7302E-318V
119.0 psec,1.740E-318V
119.1 psec,4.055E-318V
119.2 psec,9.278E-318V
119.3 psec,0.02089E-315V
119.4 psec,0.04638E-315V
119.5 psec,0.1017E-315V
119.6 psec,0.2202E-315V
119.7 psec,0.4712E-315V
119.8 psec,0.9970E-315V
119.9 psec,2.085E-315V
120.0 psec,4.307E-315V
120.1 psec,8.784E-315V
120.2 psec,0.01766E-312V
120.3 psec,0.03497E-312V
120.4 psec,0.06792E-312V
120.5 psec,0.1288E-312V
120.6 psec,0.2371E-312V
120.7 psec,0.4213E-312V
120.8 psec,0.7193E-312V
120.9 psec,1.176E-312V
121.0 psec,1.370E-312V
121.1 psec,1.414E-312V
121.2 psec,1.452E-312V
121.3 psec,1.404E-312V
121.4 psec,1.247E-312V
121.5 psec,1.235E-312V
121.6 psec,1.168E-312V
121.7 psec,0.9067E-312V
121.8 psec,0.8487E-312V
121.9 psec,1.858E-312V
122.0 psec,3.728E-312V
122.1 psec,6.149E-312V
122.2 psec,8.912E-312V
122.3 psec,0.01159E-309V
122.4 psec,0.01331E-309V
122.5 psec,0.01392E-309V
122.6 psec,0.01355E-309V
122.7 psec,0.01209E-309V
122.8 psec,8.870E-312V
122.9 psec,4.292E-312V
123.0 psec,-1.011E-312V
123.1 psec,-5.768E-312V
123.2 psec,-9.594E-312V
123.3 psec,-0.01133E-309V
123.4 psec,-9.663E-312V
123.5 psec,-3.109E-312V
123.6 psec,7.463E-312V
123.7 psec,0.01997E-309V
123.8 psec,0.03172E-309V
123.9 psec,0.04117E-309V
124.0 psec,0.04723E-309V
124.1 psec,0.04967E-309V
124.2 psec,0.04878E-309V
124.3 psec,0.04506E-309V
124.4 psec,0.03798E-309V
124.5 psec,0.02781E-309V
124.6 psec,0.01541E-309V
124.7 psec,2.338E-312V
124.8 psec,-0.01052E-309V
124.9 psec,-0.02294E-309V
125.0 psec,-0.03369E-309V
125.1 psec,-0.04103E-309V
125.2 psec,-0.04431E-309V
125.3 psec,-0.04345E-309V
125.4 psec,-0.03738E-309V
125.5 psec,-0.02674E-309V
125.6 psec,-0.01312E-309V
125.7 psec,2.781E-312V
125.8 psec,0.01971E-309V
125.9 psec,0.03587E-309V
126.0 psec,0.05054E-309V
126.1 psec,0.06227E-309V
126.2 psec,0.06887E-309V
126.3 psec,0.06983E-309V
126.4 psec,0.06509E-309V
126.5 psec,0.05479E-309V
126.6 psec,0.03922E-309V
126.7 psec,0.01977E-309V
126.8 psec,-1.778E-312V
126.9 psec,-0.02401E-309V
127.0 psec,-0.04562E-309V
127.1 psec,-0.06486E-309V
127.2 psec,-0.07968E-309V
127.3 psec,-0.08794E-309V
127.4 psec,-0.08892E-309V
127.5 psec,-0.08238E-309V
127.6 psec,-0.06855E-309V
127.7 psec,-0.04824E-309V
127.8 psec,-0.02268E-309V
127.9 psec,6.666E-312V
128.0 psec,0.03745E-309V
128.1 psec,0.06709E-309V
128.2 psec,0.09329E-309V
128.3 psec,0.1143E-309V
128.4 psec,-0.1025E-309V
128.5 psec,-0.06495E-309V
128.6 psec,-0.02179E-309V
128.7 psec,0.02301E-309V
128.8 psec,0.06531E-309V
128.9 psec,0.1018E-309V
129.0 psec,-0.1011E-309V
129.1 psec,-0.05155E-309V
129.2 psec,0.2057E-312V
129.3 psec,0.05084E-309V
129.4 psec,0.09666E-309V
129.5 psec,-0.09675E-309V
129.6 psec,-0.03814E-309V
129.7 psec,0.02136E-309V
129.8 psec,0.07716E-309V
129.9 psec,-0.1049E-309V
130.0 psec,-0.03449E-309V
130.1 psec,0.03676E-309V
130.2 psec,0.1041E-309V
130.3 psec,-0.06819E-309V
130.4 psec,9.493E-312V
130.5 psec,0.08402E-309V
130.6 psec,-0.08002E-309V
130.7 psec,6.195E-312V
130.8 psec,0.08881E-309V
130.9 psec,-0.06833E-309V
131.0 psec,0.02290E-309V
131.1 psec,0.1093E-309V
131.2 psec,-0.04629E-309V
131.3 psec,0.04422E-309V
131.4 psec,-0.1034E-309V
131.5 psec,-2.331E-312V
131.6 psec,0.09261E-309V
131.7 psec,-0.05608E-309V
131.8 psec,0.03915E-309V
131.9 psec,-0.1062E-309V
132.0 psec,-5.453E-312V
132.1 psec,0.08753E-309V
132.2 psec,-0.06716E-309V
132.3 psec,0.01517E-309V
132.4 psec,0.07714E-309V
132.5 psec,-0.1200E-309V
132.6 psec,-0.08806E-309V
132.7 psec,-0.08243E-309V
132.8 psec,-0.1089E-309V
132.9 psec,0.05835E-309V
133.0 psec,-0.07579E-309V
133.1 psec,-0.03394E-309V
133.2 psec,-0.07570E-309V
133.3 psec,0.03332E-309V
133.4 psec,0.03187E-309V
133.5 psec,-0.09471E-309V
133.6 psec,-0.1127E-309V
133.7 psec,-0.04056E-309V
133.8 psec,-0.1292E-309V
133.9 psec,-0.5965E-309V
134.0 psec,-0.4507E-309V
134.1 psec,-0.6665E-309V
134.2 psec,-0.9637E-309V
134.3 psec,-1.072E-309V
134.4 psec,-0.9787E-309V
134.5 psec,-0.9147E-309V
134.6 psec,-1.094E-309V
134.7 psec,-1.008E-309V
134.8 psec,-0.8904E-309V
134.9 psec,-0.9662E-309V
135.0 psec,-0.9674E-309V
135.1 psec,-0.8812E-309V
135.2 psec,-0.9324E-309V
135.3 psec,-0.8631E-309V
135.4 psec,-0.4440E-309V
135.5 psec,-0.4082E-309V
135.6 psec,-0.5021E-309V
135.7 psec,-0.4613E-309V
135.8 psec,-0.5283E-309V
135.9 psec,-0.4462E-309V
136.0 psec,-0.4578E-309V
136.1 psec,-0.3254E-309V
136.2 psec,0.1573E-309V
136.3 psec,0.4619E-309V
136.4 psec,0.5658E-309V
136.5 psec,0.4604E-309V
136.6 psec,0.6137E-309V
136.7 psec,0.5225E-309V
136.8 psec,0.4264E-309V
136.9 psec,0.5495E-309V
137.0 psec,0.3942E-309V
137.1 psec,0.4368E-309V
137.2 psec,0.4182E-309V
137.3 psec,0.5699E-309V
137.4 psec,0.3876E-309V
137.5 psec,0.3580E-309V
137.6 psec,8.374E-312V
137.7 psec,-0.1517E-309V
137.8 psec,-0.5779E-309V
137.9 psec,-0.5210E-309V
138.0 psec,-0.4684E-309V
138.1 psec,-0.4142E-309V
138.2 psec,-0.5827E-309V
138.3 psec,-0.4770E-309V
138.4 psec,-0.5817E-309V
138.5 psec,-0.3960E-309V
138.6 psec,-0.4042E-309V
138.7 psec,-0.3547E-309V
138.8 psec,-0.01676E-309V
138.9 psec,0.1115E-309V
139.0 psec,0.03865E-309V
139.1 psec,0.01741E-309V
139.2 psec,0.05017E-309V
139.3 psec,0.1347E-309V
139.4 psec,0.4957E-309V
139.5 psec,0.3918E-309V
139.6 psec,0.5604E-309V
139.7 psec,0.5073E-309V
139.8 psec,0.4757E-309V
139.9 psec,0.4612E-309V
140.0 psec,0.4594E-309V
140.1 psec,0.4646E-309V
140.2 psec,0.4721E-309V
140.3 psec,0.4755E-309V
140.4 psec,0.4661E-309V
140.5 psec,0.4329E-309V
140.6 psec,0.3669E-309V
140.7 psec,0.03093E-309V
140.8 psec,-0.08330E-309V
140.9 psec,7.778E-312V
141.0 psec,0.04360E-309V
141.1 psec,0.01191E-309V
141.2 psec,-0.09826E-309V
141.3 psec,-0.06156E-309V
141.4 psec,-0.1396E-309V
141.5 psec,-0.5669E-309V
141.6 psec,-0.6127E-309V
141.7 psec,-0.5425E-309V
141.8 psec,-0.6123E-309V
141.9 psec,-0.5906E-309V
142.0 psec,-0.4917E-309V
142.1 psec,-0.5805E-309V
142.2 psec,-0.6212E-309V
142.3 psec,-1.087E-309V
142.4 psec,-0.9960E-309V
142.5 psec,-1.097E-309V
142.6 psec,-1.138E-309V
142.7 psec,-1.582E-309V
142.8 psec,-1.674E-309V
142.9 psec,-2.114E-309V
143.0 psec,-2.609E-309V
143.1 psec,-2.875E-309V
143.2 psec,-2.892E-309V
143.3 psec,-2.887E-309V
143.4 psec,-2.845E-309V
143.5 psec,-2.982E-309V
143.6 psec,-3.033E-309V
143.7 psec,-2.966E-309V
143.8 psec,-3.008E-309V
143.9 psec,-2.889E-309V
144.0 psec,-2.834E-309V
144.1 psec,-2.360E-309V
144.2 psec,-2.439E-309V
144.3 psec,-2.311E-309V
144.4 psec,-1.992E-309V
144.5 psec,-1.962E-309V
144.6 psec,-1.959E-309V
144.7 psec,-1.968E-309V
144.8 psec,-1.972E-309V
144.9 psec,-1.959E-309V
145.0 psec,-1.916E-309V
145.1 psec,-1.833E-309V
145.2 psec,-1.239E-309V
145.3 psec,-0.9011E-309V
145.4 psec,-0.8164E-309V
145.5 psec,-0.2883E-309V
145.6 psec,0.1449E-309V
145.7 psec,0.4367E-309V
145.8 psec,0.5671E-309V
145.9 psec,0.5183E-309V
146.0 psec,0.5173E-309V
146.1 psec,0.5432E-309V
146.2 psec,0.5742E-309V
146.3 psec,0.5871E-309V
146.4 psec,0.5623E-309V
146.5 psec,0.4859E-309V
146.6 psec,0.3485E-309V
146.7 psec,-0.08315E-309V
146.8 psec,-0.07755E-309V
146.9 psec,-0.1299E-309V
147.0 psec,-0.4655E-309V
147.1 psec,-0.5775E-309V
147.2 psec,-0.4642E-309V
147.3 psec,-0.5996E-309V
147.4 psec,-0.4871E-309V
147.5 psec,-0.3719E-309V
147.6 psec,-0.4844E-309V
147.7 psec,-0.5619E-309V
147.8 psec,-0.3575E-309V
147.9 psec,0.1110E-309V
148.0 psec,0.1161E-309V
148.1 psec,-0.07259E-309V
148.2 psec,0.06015E-309V
148.3 psec,0.04177E-309V
148.4 psec,0.1324E-309V
148.5 psec,0.5662E-309V
148.6 psec,0.6092E-309V
148.7 psec,0.5210E-309V
148.8 psec,0.5501E-309V
148.9 psec,0.4510E-309V
149.0 psec,0.4727E-309V
149.1 psec,0.6173E-309V
149.2 psec,0.6388E-309V
149.3 psec,1.002E-309V
149.4 psec,0.9606E-309V
149.5 psec,0.9907E-309V
149.6 psec,1.068E-309V
149.7 psec,0.9328E-309V
149.8 psec,1.047E-309V
149.9 psec,0.8986E-309V
150.0 psec,0.9428E-309V
150.1 psec,0.8997E-309V
150.2 psec,0.9720E-309V
150.3 psec,0.8786E-309V
150.4 psec,0.8270E-309V
150.5 psec,0.3164E-309V
150.6 psec,-0.1662E-309V
150.7 psec,-0.6293E-309V
150.8 psec,-1.074E-309V
150.9 psec,-1.048E-309V
151.0 psec,-1.082E-309V
151.1 psec,-1.214E-309V
151.2 psec,-1.686E-309V
151.3 psec,-2.250E-309V
151.4 psec,-2.649E-309V
151.5 psec,-3.117E-309V
151.6 psec,-3.641E-309V
151.7 psec,-4.183E-309V
151.8 psec,-4.463E-309V
151.9 psec,-4.471E-309V
152.0 psec,-4.442E-309V
152.1 psec,-4.599E-309V
152.2 psec,-4.887E-309V
152.3 psec,-5.022E-309V
152.4 psec,-4.968E-309V
152.5 psec,-4.930E-309V
152.6 psec,-4.864E-309V
152.7 psec,-4.955E-309V
152.8 psec,-4.902E-309V
152.9 psec,-4.895E-309V
153.0 psec,-4.871E-309V
153.1 psec,-4.770E-309V
153.2 psec,-4.309E-309V
153.3 psec,-3.719E-309V
153.4 psec,-3.234E-309V
153.5 psec,-2.844E-309V
153.6 psec,-2.767E-309V
153.7 psec,-2.272E-309V
153.8 psec,-1.863E-309V
153.9 psec,-1.786E-309V
154.0 psec,-1.329E-309V
154.1 psec,-0.7854E-309V
154.2 psec,-0.4429E-309V
154.3 psec,-0.3257E-309V
154.4 psec,-2.907E-312V
154.5 psec,-3.194E-312V
154.6 psec,0.1318E-309V
154.7 psec,0.5805E-309V
154.8 psec,0.5652E-309V
154.9 psec,0.5470E-309V
155.0 psec,0.4990E-309V
155.1 psec,0.4015E-309V
155.2 psec,0.4775E-309V
155.3 psec,0.4673E-309V
155.4 psec,0.3672E-309V
155.5 psec,-0.04485E-309V
155.6 psec,-0.02371E-309V
155.7 psec,-0.05241E-309V
155.8 psec,-0.1143E-309V
155.9 psec,0.03859E-309V
156.0 psec,-0.06895E-309V
156.1 psec,0.05877E-309V
156.2 psec,-0.05081E-309V
156.3 psec,0.1012E-309V
156.4 psec,0.04028E-309V
156.5 psec,0.02875E-309V
156.6 psec,0.07728E-309V
156.7 psec,-0.03904E-309V
156.8 psec,-0.06521E-309V
156.9 psec,0.01556E-309V
157.0 psec,-0.03899E-309V
157.1 psec,0.02770E-309V
157.2 psec,-0.03491E-309V
157.3 psec,0.02429E-309V
157.4 psec,-0.04926E-309V
157.5 psec,-7.952E-312V
157.6 psec,0.1279E-309V
157.7 psec,0.5575E-309V
157.8 psec,0.5217E-309V
157.9 psec,0.4969E-309V
158.0 psec,0.4659E-309V
158.1 psec,0.4131E-309V
158.2 psec,0.5600E-309V
158.3 psec,0.4119E-309V
158.4 psec,0.4551E-309V
158.5 psec,0.4398E-309V
158.6 psec,0.3695E-309V
158.7 psec,0.02501E-309V
158.8 psec,-0.08253E-309V
158.9 psec,0.05200E-309V
159.0 psec,-0.03897E-309V
159.1 psec,-0.08836E-309V
159.2 psec,-0.06714E-309V
159.3 psec,0.05838E-309V
159.4 psec,0.07743E-309V
159.5 psec,0.02426E-309V
159.6 psec,0.1822E-309V
159.7 psec,0.5497E-309V
159.8 psec,0.6584E-309V
159.9 psec,0.9886E-309V
160.0 psec,1.053E-309V
160.1 psec,1.108E-309V
160.2 psec,1.147E-309V
160.3 psec,1.624E-309V
160.4 psec,1.996E-309V
160.5 psec,1.985E-309V
160.6 psec,2.043E-309V
160.7 psec,1.884E-309V
160.8 psec,1.944E-309V
160.9 psec,1.919E-309V
161.0 psec,1.993E-309V
161.1 psec,1.851E-309V
161.2 psec,1.459E-309V
161.3 psec,1.246E-309V
161.4 psec,0.9313E-309V
161.5 psec,0.7087E-309V
161.6 psec,0.3129E-309V
161.7 psec,-0.2626E-309V
161.8 psec,-0.7699E-309V
161.9 psec,-1.201E-309V
162.0 psec,-1.778E-309V
162.1 psec,-2.219E-309V
162.2 psec,-2.718E-309V
162.3 psec,-2.968E-309V
162.4 psec,-3.169E-309V
162.5 psec,-3.499E-309V
162.6 psec,-3.404E-309V
162.7 psec,-3.564E-309V
162.8 psec,-3.430E-309V
162.9 psec,-3.431E-309V
163.0 psec,-3.269E-309V
163.1 psec,-2.919E-309V
163.2 psec,-2.820E-309V
163.3 psec,-2.226E-309V
163.4 psec,-1.876E-309V
163.5 psec,-1.742E-309V
163.6 psec,-1.345E-309V
163.7 psec,-0.9492E-309V
163.8 psec,-0.7982E-309V
163.9 psec,-0.4394E-309V
164.0 psec,-0.3805E-309V
164.1 psec,-0.4003E-309V
164.2 psec,-0.5297E-309V
164.3 psec,-0.5539E-309V
164.4 psec,-0.5069E-309V
164.5 psec,-0.4336E-309V
164.6 psec,-0.6097E-309V
164.7 psec,-0.5807E-309V
164.8 psec,-0.6254E-309V
164.9 psec,-0.9966E-309V
165.0 psec,-0.9837E-309V
165.1 psec,-1.098E-309V
165.2 psec,-1.112E-309V
165.3 psec,-1.042E-309V
165.4 psec,-1.136E-309V
165.5 psec,-1.601E-309V
165.6 psec,-1.435E-309V
165.7 psec,-1.604E-309V
165.8 psec,-1.588E-309V
165.9 psec,-1.601E-309V
166.0 psec,-1.376E-309V
166.1 psec,-1.374E-309V
166.2 psec,-1.558E-309V
166.3 psec,-1.401E-309V
166.4 psec,-1.368E-309V
166.5 psec,-1.432E-309V
166.6 psec,-1.328E-309V
166.7 psec,-0.8275E-309V
166.8 psec,-0.4429E-309V
166.9 psec,-0.4204E-309V
167.0 psec,-0.5156E-309V
167.1 psec,-0.4807E-309V
167.2 psec,-0.3367E-309V
167.3 psec,0.1128E-309V
167.4 psec,0.09919E-309V
167.5 psec,0.08219E-309V
167.6 psec,0.02622E-309V
167.7 psec,-0.1046E-309V
167.8 psec,-0.1116E-309V
167.9 psec,-0.04010E-309V
168.0 psec,-0.1839E-309V
168.1 psec,-0.5551E-309V
168.2 psec,-0.7019E-309V
168.3 psec,-1.121E-309V
168.4 psec,-1.572E-309V
168.5 psec,-1.587E-309V
168.6 psec,-1.680E-309V
168.7 psec,-2.090E-309V
168.8 psec,-2.089E-309V
168.9 psec,-2.176E-309V
169.0 psec,-2.572E-309V
169.1 psec,-2.532E-309V
169.2 psec,-2.541E-309V
169.3 psec,-2.581E-309V
169.4 psec,-2.637E-309V
169.5 psec,-3.142E-309V
169.6 psec,-3.544E-309V
169.7 psec,-3.558E-309V
169.8 psec,-3.399E-309V
169.9 psec,-3.529E-309V
170.0 psec,-3.433E-309V
170.1 psec,-3.345E-309V
170.2 psec,-3.484E-309V
170.3 psec,-3.345E-309V
170.4 psec,-3.405E-309V
170.5 psec,-3.407E-309V
170.6 psec,-3.348E-309V
170.7 psec,-3.469E-309V
170.8 psec,-3.532E-309V
170.9 psec,-3.546E-309V
171.0 psec,-3.518E-309V
171.1 psec,-3.472E-309V
171.2 psec,-3.432E-309V
171.3 psec,-3.426E-309V
171.4 psec,-3.476E-309V
171.5 psec,-3.598E-309V
171.6 psec,-4.030E-309V
171.7 psec,-4.047E-309V
171.8 psec,-3.909E-309V
171.9 psec,-4.116E-309V
172.0 psec,-4.394E-309V
172.1 psec,-4.492E-309V
172.2 psec,-4.408E-309V
172.3 psec,-4.375E-309V
172.4 psec,-4.375E-309V
172.5 psec,-4.380E-309V
172.6 psec,-4.364E-309V
172.7 psec,-4.536E-309V
172.8 psec,-4.369E-309V
172.9 psec,-4.326E-309V
173.0 psec,-4.370E-309V
173.1 psec,-4.467E-309V
173.2 psec,-4.337E-309V
173.3 psec,-4.203E-309V
173.4 psec,-3.817E-309V
173.5 psec,-3.443E-309V
173.6 psec,-3.315E-309V
173.7 psec,-2.963E-309V
173.8 psec,-2.884E-309V
173.9 psec,-2.822E-309V
174.0 psec,-2.318E-309V
174.1 psec,-1.909E-309V
174.2 psec,-1.861E-309V
174.3 psec,-1.938E-309V
174.4 psec,-1.912E-309V
174.5 psec,-2.044E-309V
174.6 psec,-1.860E-309V
174.7 psec,-1.869E-309V
174.8 psec,-1.841E-309V
174.9 psec,-1.562E-309V
175.0 psec,-1.542E-309V
175.1 psec,-1.543E-309V
175.2 psec,-1.573E-309V
175.3 psec,-1.396E-309V
175.4 psec,-1.514E-309V
175.5 psec,-1.438E-309V
175.6 psec,-1.413E-309V
175.7 psec,-1.434E-309V
175.8 psec,-1.493E-309V
175.9 psec,-1.581E-309V
176.0 psec,-1.456E-309V
176.1 psec,-1.602E-309V
176.2 psec,-1.532E-309V
176.3 psec,-1.494E-309V
176.4 psec,-1.491E-309V
176.5 psec,-1.521E-309V
176.6 psec,-1.582E-309V
176.7 psec,-1.444E-309V
176.8 psec,-1.595E-309V
176.9 psec,-1.550E-309V
177.0 psec,-1.561E-309V
177.1 psec,-1.400E-309V
177.2 psec,-1.576E-309V
177.3 psec,-1.611E-309V
177.4 psec,-1.992E-309V
177.5 psec,-1.992E-309V
177.6 psec,-2.112E-309V
177.7 psec,-2.576E-309V
177.8 psec,-2.406E-309V
177.9 psec,-2.586E-309V
178.0 psec,-2.612E-309V
178.1 psec,-2.939E-309V
178.2 psec,-3.041E-309V
178.3 psec,-2.896E-309V
178.4 psec,-2.959E-309V
178.5 psec,-2.945E-309V
178.6 psec,-2.815E-309V
178.7 psec,-2.313E-309V
178.8 psec,-1.914E-309V
178.9 psec,-1.826E-309V
179.0 psec,-1.299E-309V
179.1 psec,-0.8179E-309V
179.2 psec,-0.3761E-309V
179.3 psec,-0.4386E-309V
179.4 psec,-0.4748E-309V
179.5 psec,-0.4547E-309V
179.6 psec,-0.3612E-309V
179.7 psec,0.04095E-309V
179.8 psec,0.2573E-309V
179.9 psec,0.7426E-309V
180.0 psec,1.203E-309V
180.1 psec,1.584E-309V
180.2 psec,1.597E-309V
180.3 psec,1.452E-309V
180.4 psec,1.582E-309V
180.5 psec,1.447E-309V
180.6 psec,1.478E-309V
180.7 psec,1.370E-309V
180.8 psec,1.311E-309V
180.9 psec,0.7810E-309V
181.0 psec,0.2557E-309V
181.1 psec,-0.04033E-309V
181.2 psec,-0.1449E-309V
181.3 psec,-0.5598E-309V
181.4 psec,-0.5689E-309V
181.5 psec,-0.6747E-309V
181.6 psec,-1.097E-309V
181.7 psec,-1.087E-309V
181.8 psec,-1.123E-309V
181.9 psec,-1.642E-309V
182.0 psec,-2.081E-309V
182.1 psec,-2.139E-309V
182.2 psec,-2.476E-309V
182.3 psec,-2.528E-309V
182.4 psec,-2.477E-309V
182.5 psec,-2.501E-309V
182.6 psec,-2.281E-309V
182.7 psec,-1.777E-309V
182.8 psec,-1.441E-309V
182.9 psec,-1.214E-309V
183.0 psec,-0.8220E-309V
183.1 psec,-0.2505E-309V
183.2 psec,0.2635E-309V
183.3 psec,0.7231E-309V
183.4 psec,1.123E-309V
183.5 psec,1.679E-309V
183.6 psec,2.110E-309V
183.7 psec,2.611E-309V
183.8 psec,3.126E-309V
183.9 psec,3.585E-309V
184.0 psec,3.908E-309V
184.1 psec,4.040E-309V
184.2 psec,3.928E-309V
184.3 psec,3.996E-309V
184.4 psec,3.931E-309V
184.5 psec,3.920E-309V
184.6 psec,3.895E-309V
184.7 psec,3.794E-309V
184.8 psec,3.334E-309V
184.9 psec,2.746E-309V
185.0 psec,2.264E-309V
185.1 psec,1.879E-309V
185.2 psec,1.812E-309V
185.3 psec,1.337E-309V
185.4 psec,0.7245E-309V
185.5 psec,0.2634E-309V
185.6 psec,-0.2386E-309V
185.7 psec,-0.7177E-309V
185.8 psec,-1.109E-309V
185.9 psec,-1.120E-309V
186.0 psec,-1.418E-309V
186.1 psec,-1.449E-309V
186.2 psec,-1.402E-309V
186.3 psec,-1.459E-309V
186.4 psec,-1.317E-309V
186.5 psec,-0.9487E-309V
186.6 psec,-0.7944E-309V
