"time
References : ['I_cap25.i']
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real","I_cap25.i
References : []
Dependency : [time]
Num. Points : [100007]
Matrix Size : scalar
Type : Real"
821.6 fsec,0.5391E-72A
822.6 fsec,0.5736E-72A
823.6 fsec,0.6101E-72A
824.6 fsec,0.6490E-72A
825.6 fsec,0.6903E-72A
826.6 fsec,0.7342E-72A
827.6 fsec,0.7807E-72A
828.6 fsec,0.8302E-72A
829.6 fsec,0.8828E-72A
830.6 fsec,0.9386E-72A
831.6 fsec,0.9978E-72A
832.6 fsec,1.061E-72A
833.6 fsec,1.128E-72A
834.6 fsec,1.199E-72A
835.6 fsec,1.274E-72A
836.6 fsec,1.354E-72A
837.6 fsec,1.439E-72A
838.6 fsec,1.529E-72A
839.6 fsec,1.624E-72A
840.6 fsec,1.726E-72A
841.6 fsec,1.833E-72A
842.6 fsec,1.947E-72A
843.6 fsec,2.069E-72A
844.6 fsec,2.197E-72A
845.6 fsec,2.333E-72A
846.6 fsec,2.478E-72A
847.6 fsec,2.632E-72A
848.6 fsec,2.794E-72A
849.6 fsec,2.967E-72A
850.6 fsec,3.150E-72A
851.6 fsec,3.344E-72A
852.6 fsec,3.550E-72A
853.6 fsec,3.768E-72A
854.6 fsec,3.999E-72A
855.6 fsec,4.244E-72A
856.6 fsec,4.504E-72A
857.6 fsec,4.780E-72A
858.6 fsec,5.072E-72A
859.6 fsec,5.381E-72A
860.6 fsec,5.709E-72A
861.6 fsec,6.057E-72A
862.6 fsec,6.425E-72A
863.6 fsec,6.815E-72A
864.6 fsec,7.228E-72A
865.6 fsec,7.666E-72A
866.6 fsec,8.130E-72A
867.6 fsec,8.622E-72A
868.6 fsec,9.142E-72A
869.6 fsec,9.693E-72A
870.6 fsec,0.01028E-69A
871.6 fsec,0.01090E-69A
872.6 fsec,0.01155E-69A
873.6 fsec,0.01224E-69A
874.6 fsec,0.01298E-69A
875.6 fsec,0.01375E-69A
876.6 fsec,0.01458E-69A
877.6 fsec,0.01545E-69A
878.6 fsec,0.01637E-69A
879.6 fsec,0.01734E-69A
880.6 fsec,0.01838E-69A
881.6 fsec,0.01947E-69A
882.6 fsec,0.02062E-69A
883.6 fsec,0.02185E-69A
884.6 fsec,0.02314E-69A
885.6 fsec,0.02451E-69A
886.6 fsec,0.02596E-69A
887.6 fsec,0.02749E-69A
888.6 fsec,0.02911E-69A
889.6 fsec,0.03083E-69A
890.6 fsec,0.03264E-69A
891.6 fsec,0.03456E-69A
892.6 fsec,0.03659E-69A
893.6 fsec,0.03873E-69A
894.6 fsec,0.04100E-69A
895.6 fsec,0.04340E-69A
896.6 fsec,0.04594E-69A
897.6 fsec,0.04862E-69A
898.6 fsec,0.05145E-69A
899.6 fsec,0.05445E-69A
900.6 fsec,0.05761E-69A
901.6 fsec,0.06096E-69A
902.6 fsec,0.06449E-69A
903.6 fsec,0.06823E-69A
904.6 fsec,0.07218E-69A
905.6 fsec,0.07636E-69A
906.6 fsec,0.08077E-69A
907.6 fsec,0.08543E-69A
908.6 fsec,0.09035E-69A
909.6 fsec,0.09555E-69A
910.6 fsec,0.1010E-69A
911.6 fsec,0.1068E-69A
912.6 fsec,0.1130E-69A
913.6 fsec,0.1195E-69A
914.6 fsec,0.1263E-69A
915.6 fsec,0.1335E-69A
916.6 fsec,0.1411E-69A
917.6 fsec,0.1492E-69A
918.6 fsec,0.1577E-69A
919.6 fsec,0.1667E-69A
920.6 fsec,0.1761E-69A
921.6 fsec,0.1861E-69A
922.6 fsec,0.1967E-69A
923.6 fsec,0.2078E-69A
924.6 fsec,0.2196E-69A
925.6 fsec,0.2320E-69A
926.6 fsec,0.2451E-69A
927.6 fsec,0.2590E-69A
928.6 fsec,0.2736E-69A
929.6 fsec,0.2889E-69A
930.6 fsec,0.3052E-69A
931.6 fsec,0.3223E-69A
932.6 fsec,0.3404E-69A
933.6 fsec,0.3595E-69A
934.6 fsec,0.3796E-69A
935.6 fsec,0.4008E-69A
936.6 fsec,0.4232E-69A
937.6 fsec,0.4468E-69A
938.6 fsec,0.4718E-69A
939.6 fsec,0.4980E-69A
940.6 fsec,0.5257E-69A
941.6 fsec,0.5549E-69A
942.6 fsec,0.5857E-69A
943.6 fsec,0.6182E-69A
944.6 fsec,0.6524E-69A
945.6 fsec,0.6885E-69A
946.6 fsec,0.7265E-69A
947.6 fsec,0.7666E-69A
948.6 fsec,0.8089E-69A
949.6 fsec,0.8534E-69A
950.6 fsec,0.9004E-69A
951.6 fsec,0.9498E-69A
952.6 fsec,1.002E-69A
953.6 fsec,1.057E-69A
954.6 fsec,1.115E-69A
955.6 fsec,1.176E-69A
956.6 fsec,1.240E-69A
957.6 fsec,1.308E-69A
958.6 fsec,1.379E-69A
959.6 fsec,1.454E-69A
960.6 fsec,1.533E-69A
961.6 fsec,1.617E-69A
962.6 fsec,1.704E-69A
963.6 fsec,1.797E-69A
964.6 fsec,1.894E-69A
965.6 fsec,1.997E-69A
966.6 fsec,2.105E-69A
967.6 fsec,2.218E-69A
968.6 fsec,2.338E-69A
969.6 fsec,2.464E-69A
970.6 fsec,2.597E-69A
971.6 fsec,2.737E-69A
972.6 fsec,2.884E-69A
973.6 fsec,3.038E-69A
974.6 fsec,3.201E-69A
975.6 fsec,3.373E-69A
976.6 fsec,3.553E-69A
977.6 fsec,3.743E-69A
978.6 fsec,3.943E-69A
979.6 fsec,4.153E-69A
980.6 fsec,4.374E-69A
981.6 fsec,4.607E-69A
982.6 fsec,4.852E-69A
983.6 fsec,5.110E-69A
984.6 fsec,5.381E-69A
985.6 fsec,5.666E-69A
986.6 fsec,5.966E-69A
987.6 fsec,6.282E-69A
988.6 fsec,6.614E-69A
989.6 fsec,6.963E-69A
990.6 fsec,7.330E-69A
991.6 fsec,7.716E-69A
992.6 fsec,8.122E-69A
993.6 fsec,8.549E-69A
994.6 fsec,8.998E-69A
995.6 fsec,9.470E-69A
996.6 fsec,9.966E-69A
997.6 fsec,0.01049E-66A
998.6 fsec,0.01104E-66A
999.6 fsec,0.01161E-66A
1.001 psec,0.01222E-66A
1.002 psec,0.01286E-66A
1.003 psec,0.01352E-66A
1.004 psec,0.01423E-66A
1.005 psec,0.01497E-66A
1.006 psec,0.01574E-66A
1.007 psec,0.01656E-66A
1.008 psec,0.01742E-66A
1.009 psec,0.01832E-66A
1.010 psec,0.01927E-66A
1.011 psec,0.02026E-66A
1.012 psec,0.02131E-66A
1.013 psec,0.02241E-66A
1.014 psec,0.02356E-66A
1.015 psec,0.02477E-66A
1.016 psec,0.02605E-66A
1.017 psec,0.02738E-66A
1.018 psec,0.02879E-66A
1.019 psec,0.03026E-66A
1.020 psec,0.03181E-66A
1.021 psec,0.03344E-66A
1.022 psec,0.03515E-66A
1.023 psec,0.03694E-66A
1.024 psec,0.03882E-66A
1.025 psec,0.04080E-66A
1.026 psec,0.04288E-66A
1.027 psec,0.04505E-66A
1.028 psec,0.04734E-66A
1.029 psec,0.04974E-66A
1.030 psec,0.05226E-66A
1.031 psec,0.05491E-66A
1.032 psec,0.05769E-66A
1.033 psec,0.06060E-66A
1.034 psec,0.06366E-66A
1.035 psec,0.06687E-66A
1.036 psec,0.07024E-66A
1.037 psec,0.07377E-66A
1.038 psec,0.07748E-66A
1.039 psec,0.08137E-66A
1.040 psec,0.08545E-66A
1.041 psec,0.08974E-66A
1.042 psec,0.09423E-66A
1.043 psec,0.09894E-66A
1.044 psec,0.1039E-66A
1.045 psec,0.1091E-66A
1.046 psec,0.1145E-66A
1.047 psec,0.1202E-66A
1.048 psec,0.1262E-66A
1.049 psec,0.1325E-66A
1.050 psec,0.1391E-66A
1.051 psec,0.1460E-66A
1.052 psec,0.1532E-66A
1.053 psec,0.1608E-66A
1.054 psec,0.1687E-66A
1.055 psec,0.1771E-66A
1.056 psec,0.1858E-66A
1.057 psec,0.1950E-66A
1.058 psec,0.2046E-66A
1.059 psec,0.2147E-66A
1.060 psec,0.2253E-66A
1.061 psec,0.2363E-66A
1.062 psec,0.2479E-66A
1.063 psec,0.2601E-66A
1.064 psec,0.2728E-66A
1.065 psec,0.2862E-66A
1.066 psec,0.3002E-66A
1.067 psec,0.3149E-66A
1.068 psec,0.3302E-66A
1.069 psec,0.3464E-66A
1.070 psec,0.3632E-66A
1.071 psec,0.3809E-66A
1.072 psec,0.3994E-66A
1.073 psec,0.4188E-66A
1.074 psec,0.4392E-66A
1.075 psec,0.4605E-66A
1.076 psec,0.4828E-66A
1.077 psec,0.5061E-66A
1.078 psec,0.5306E-66A
1.079 psec,0.5563E-66A
1.080 psec,0.5831E-66A
1.081 psec,0.6112E-66A
1.082 psec,0.6407E-66A
1.083 psec,0.6715E-66A
1.084 psec,0.7038E-66A
1.085 psec,0.7376E-66A
1.086 psec,0.7730E-66A
1.087 psec,0.8100E-66A
1.088 psec,0.8488E-66A
1.089 psec,0.8895E-66A
1.090 psec,0.9320E-66A
1.091 psec,0.9765E-66A
1.092 psec,1.023E-66A
1.093 psec,1.072E-66A
1.094 psec,1.123E-66A
1.095 psec,1.176E-66A
1.096 psec,1.232E-66A
1.097 psec,1.291E-66A
1.098 psec,1.352E-66A
1.099 psec,1.416E-66A
1.100 psec,1.483E-66A
1.101 psec,1.553E-66A
1.102 psec,1.627E-66A
1.103 psec,1.704E-66A
1.104 psec,1.784E-66A
1.105 psec,1.868E-66A
1.106 psec,1.956E-66A
1.107 psec,2.048E-66A
1.108 psec,2.144E-66A
1.109 psec,2.245E-66A
1.110 psec,2.351E-66A
1.111 psec,2.461E-66A
1.112 psec,2.576E-66A
1.113 psec,2.697E-66A
1.114 psec,2.823E-66A
1.115 psec,2.954E-66A
1.116 psec,3.092E-66A
1.117 psec,3.236E-66A
1.118 psec,3.387E-66A
1.119 psec,3.545E-66A
1.120 psec,3.710E-66A
1.121 psec,3.882E-66A
1.122 psec,4.062E-66A
1.123 psec,4.251E-66A
1.124 psec,4.447E-66A
1.125 psec,4.653E-66A
1.126 psec,4.868E-66A
1.127 psec,5.093E-66A
1.128 psec,5.328E-66A
1.129 psec,5.574E-66A
1.130 psec,5.831E-66A
1.131 psec,6.099E-66A
1.132 psec,6.380E-66A
1.133 psec,6.673E-66A
1.134 psec,6.979E-66A
1.135 psec,7.299E-66A
1.136 psec,7.634E-66A
1.137 psec,7.983E-66A
1.138 psec,8.348E-66A
1.139 psec,8.730E-66A
1.140 psec,9.129E-66A
1.141 psec,9.545E-66A
1.142 psec,9.980E-66A
1.143 psec,0.01043E-63A
1.144 psec,0.01091E-63A
1.145 psec,0.01140E-63A
1.146 psec,0.01192E-63A
1.147 psec,0.01246E-63A
1.148 psec,0.01303E-63A
1.149 psec,0.01362E-63A
1.150 psec,0.01424E-63A
1.151 psec,0.01488E-63A
1.152 psec,0.01555E-63A
1.153 psec,0.01625E-63A
1.154 psec,0.01699E-63A
1.155 psec,0.01775E-63A
1.156 psec,0.01855E-63A
1.157 psec,0.01938E-63A
1.158 psec,0.02025E-63A
1.159 psec,0.02116E-63A
1.160 psec,0.02211E-63A
1.161 psec,0.02310E-63A
1.162 psec,0.02414E-63A
1.163 psec,0.02522E-63A
1.164 psec,0.02634E-63A
1.165 psec,0.02752E-63A
1.166 psec,0.02875E-63A
1.167 psec,0.03003E-63A
1.168 psec,0.03137E-63A
1.169 psec,0.03276E-63A
1.170 psec,0.03422E-63A
1.171 psec,0.03574E-63A
1.172 psec,0.03733E-63A
1.173 psec,0.03898E-63A
1.174 psec,0.04071E-63A
1.175 psec,0.04251E-63A
1.176 psec,0.04439E-63A
1.177 psec,0.04635E-63A
1.178 psec,0.04840E-63A
1.179 psec,0.05053E-63A
1.180 psec,0.05276E-63A
1.181 psec,0.05508E-63A
1.182 psec,0.05751E-63A
1.183 psec,0.06003E-63A
1.184 psec,0.06267E-63A
1.185 psec,0.06542E-63A
1.186 psec,0.06829E-63A
1.187 psec,0.07128E-63A
1.188 psec,0.07440E-63A
1.189 psec,0.07765E-63A
1.190 psec,0.08104E-63A
1.191 psec,0.08458E-63A
1.192 psec,0.08827E-63A
1.193 psec,0.09212E-63A
1.194 psec,0.09613E-63A
1.195 psec,0.1003E-63A
1.196 psec,0.1047E-63A
1.197 psec,0.1092E-63A
1.198 psec,0.1140E-63A
1.199 psec,0.1189E-63A
1.200 psec,0.1240E-63A
1.201 psec,0.1294E-63A
1.202 psec,0.1350E-63A
1.203 psec,0.1408E-63A
1.204 psec,0.1469E-63A
1.205 psec,0.1533E-63A
1.206 psec,0.1599E-63A
1.207 psec,0.1667E-63A
1.208 psec,0.1739E-63A
1.209 psec,0.1814E-63A
1.210 psec,0.1892E-63A
1.211 psec,0.1973E-63A
1.212 psec,0.2058E-63A
1.213 psec,0.2146E-63A
1.214 psec,0.2238E-63A
1.215 psec,0.2333E-63A
1.216 psec,0.2433E-63A
1.217 psec,0.2537E-63A
1.218 psec,0.2645E-63A
1.219 psec,0.2758E-63A
1.220 psec,0.2875E-63A
1.221 psec,0.2998E-63A
1.222 psec,0.3125E-63A
1.223 psec,0.3258E-63A
1.224 psec,0.3396E-63A
1.225 psec,0.3540E-63A
1.226 psec,0.3690E-63A
1.227 psec,0.3847E-63A
1.228 psec,0.4009E-63A
1.229 psec,0.4179E-63A
1.230 psec,0.4355E-63A
1.231 psec,0.4539E-63A
1.232 psec,0.4731E-63A
1.233 psec,0.4930E-63A
1.234 psec,0.5137E-63A
1.235 psec,0.5353E-63A
1.236 psec,0.5578E-63A
1.237 psec,0.5813E-63A
1.238 psec,0.6056E-63A
1.239 psec,0.6310E-63A
1.240 psec,0.6575E-63A
1.241 psec,0.6850E-63A
1.242 psec,0.7136E-63A
1.243 psec,0.7434E-63A
1.244 psec,0.7745E-63A
1.245 psec,0.8068E-63A
1.246 psec,0.8404E-63A
1.247 psec,0.8754E-63A
1.248 psec,0.9118E-63A
1.249 psec,0.9497E-63A
1.250 psec,0.9892E-63A
1.251 psec,1.030E-63A
1.252 psec,1.073E-63A
1.253 psec,1.117E-63A
1.254 psec,1.164E-63A
1.255 psec,1.212E-63A
1.256 psec,1.262E-63A
1.257 psec,1.314E-63A
1.258 psec,1.368E-63A
1.259 psec,1.425E-63A
1.260 psec,1.483E-63A
1.261 psec,1.545E-63A
1.262 psec,1.608E-63A
1.263 psec,1.674E-63A
1.264 psec,1.743E-63A
1.265 psec,1.814E-63A
1.266 psec,1.889E-63A
1.267 psec,1.966E-63A
1.268 psec,2.047E-63A
1.269 psec,2.130E-63A
1.270 psec,2.218E-63A
1.271 psec,2.308E-63A
1.272 psec,2.402E-63A
1.273 psec,2.500E-63A
1.274 psec,2.602E-63A
1.275 psec,2.708E-63A
1.276 psec,2.818E-63A
1.277 psec,2.933E-63A
1.278 psec,3.052E-63A
1.279 psec,3.176E-63A
1.280 psec,3.304E-63A
1.281 psec,3.438E-63A
1.282 psec,3.577E-63A
1.283 psec,3.722E-63A
1.284 psec,3.873E-63A
1.285 psec,4.029E-63A
1.286 psec,4.191E-63A
1.287 psec,4.360E-63A
1.288 psec,4.536E-63A
1.289 psec,4.719E-63A
1.290 psec,4.909E-63A
1.291 psec,5.106E-63A
1.292 psec,5.311E-63A
1.293 psec,5.524E-63A
1.294 psec,5.745E-63A
1.295 psec,5.976E-63A
1.296 psec,6.215E-63A
1.297 psec,6.463E-63A
1.298 psec,6.722E-63A
1.299 psec,6.990E-63A
1.300 psec,7.269E-63A
1.301 psec,7.559E-63A
1.302 psec,7.860E-63A
1.303 psec,8.173E-63A
1.304 psec,8.498E-63A
1.305 psec,8.836E-63A
1.306 psec,9.187E-63A
1.307 psec,9.552E-63A
1.308 psec,9.930E-63A
1.309 psec,0.01032E-60A
1.310 psec,0.01073E-60A
1.311 psec,0.01116E-60A
1.312 psec,0.01160E-60A
1.313 psec,0.01206E-60A
1.314 psec,0.01253E-60A
1.315 psec,0.01303E-60A
1.316 psec,0.01354E-60A
1.317 psec,0.01407E-60A
1.318 psec,0.01463E-60A
1.319 psec,0.01520E-60A
1.320 psec,0.01580E-60A
1.321 psec,0.01642E-60A
1.322 psec,0.01706E-60A
1.323 psec,0.01773E-60A
1.324 psec,0.01843E-60A
1.325 psec,0.01915E-60A
1.326 psec,0.01990E-60A
1.327 psec,0.02067E-60A
1.328 psec,0.02148E-60A
1.329 psec,0.02232E-60A
1.330 psec,0.02319E-60A
1.331 psec,0.02409E-60A
1.332 psec,0.02503E-60A
1.333 psec,0.02600E-60A
1.334 psec,0.02702E-60A
1.335 psec,0.02806E-60A
1.336 psec,0.02915E-60A
1.337 psec,0.03028E-60A
1.338 psec,0.03146E-60A
1.339 psec,0.03267E-60A
1.340 psec,0.03394E-60A
1.341 psec,0.03525E-60A
1.342 psec,0.03661E-60A
1.343 psec,0.03803E-60A
1.344 psec,0.03949E-60A
1.345 psec,0.04101E-60A
1.346 psec,0.04259E-60A
1.347 psec,0.04423E-60A
1.348 psec,0.04593E-60A
1.349 psec,0.04770E-60A
1.350 psec,0.04953E-60A
1.351 psec,0.05143E-60A
1.352 psec,0.05340E-60A
1.353 psec,0.05545E-60A
1.354 psec,0.05757E-60A
1.355 psec,0.05977E-60A
1.356 psec,0.06206E-60A
1.357 psec,0.06443E-60A
1.358 psec,0.06688E-60A
1.359 psec,0.06943E-60A
1.360 psec,0.07208E-60A
1.361 psec,0.07483E-60A
1.362 psec,0.07767E-60A
1.363 psec,0.08062E-60A
1.364 psec,0.08369E-60A
1.365 psec,0.08686E-60A
1.366 psec,0.09016E-60A
1.367 psec,0.09358E-60A
1.368 psec,0.09712E-60A
1.369 psec,0.1008E-60A
1.370 psec,0.1046E-60A
1.371 psec,0.1086E-60A
1.372 psec,0.1127E-60A
1.373 psec,0.1169E-60A
1.374 psec,0.1213E-60A
1.375 psec,0.1259E-60A
1.376 psec,0.1306E-60A
1.377 psec,0.1355E-60A
1.378 psec,0.1406E-60A
1.379 psec,0.1459E-60A
1.380 psec,0.1514E-60A
1.381 psec,0.1571E-60A
1.382 psec,0.1630E-60A
1.383 psec,0.1691E-60A
1.384 psec,0.1754E-60A
1.385 psec,0.1820E-60A
1.386 psec,0.1888E-60A
1.387 psec,0.1958E-60A
1.388 psec,0.2031E-60A
1.389 psec,0.2107E-60A
1.390 psec,0.2185E-60A
1.391 psec,0.2267E-60A
1.392 psec,0.2351E-60A
1.393 psec,0.2439E-60A
1.394 psec,0.2529E-60A
1.395 psec,0.2623E-60A
1.396 psec,0.2720E-60A
1.397 psec,0.2821E-60A
1.398 psec,0.2926E-60A
1.399 psec,0.3034E-60A
1.400 psec,0.3146E-60A
1.401 psec,0.3263E-60A
1.402 psec,0.3383E-60A
1.403 psec,0.3508E-60A
1.404 psec,0.3637E-60A
1.405 psec,0.3771E-60A
1.406 psec,0.3910E-60A
1.407 psec,0.4054E-60A
1.408 psec,0.4203E-60A
1.409 psec,0.4358E-60A
1.410 psec,0.4518E-60A
1.411 psec,0.4684E-60A
1.412 psec,0.4855E-60A
1.413 psec,0.5033E-60A
1.414 psec,0.5218E-60A
1.415 psec,0.5409E-60A
1.416 psec,0.5606E-60A
1.417 psec,0.5811E-60A
1.418 psec,0.6023E-60A
1.419 psec,0.6243E-60A
1.420 psec,0.6471E-60A
1.421 psec,0.6706E-60A
1.422 psec,0.6951E-60A
1.423 psec,0.7203E-60A
1.424 psec,0.7465E-60A
1.425 psec,0.7736E-60A
1.426 psec,0.8017E-60A
1.427 psec,0.8308E-60A
1.428 psec,0.8609E-60A
1.429 psec,0.8921E-60A
1.430 psec,0.9244E-60A
1.431 psec,0.9578E-60A
1.432 psec,0.9925E-60A
1.433 psec,1.028E-60A
1.434 psec,1.065E-60A
1.435 psec,1.104E-60A
1.436 psec,1.144E-60A
1.437 psec,1.185E-60A
1.438 psec,1.227E-60A
1.439 psec,1.272E-60A
1.440 psec,1.317E-60A
1.441 psec,1.365E-60A
1.442 psec,1.414E-60A
1.443 psec,1.464E-60A
1.444 psec,1.517E-60A
1.445 psec,1.571E-60A
1.446 psec,1.627E-60A
1.447 psec,1.685E-60A
1.448 psec,1.746E-60A
1.449 psec,1.808E-60A
1.450 psec,1.873E-60A
1.451 psec,1.939E-60A
1.452 psec,2.008E-60A
1.453 psec,2.080E-60A
1.454 psec,2.154E-60A
1.455 psec,2.231E-60A
1.456 psec,2.310E-60A
1.457 psec,2.392E-60A
1.458 psec,2.477E-60A
1.459 psec,2.565E-60A
1.460 psec,2.656E-60A
1.461 psec,2.750E-60A
1.462 psec,2.847E-60A
1.463 psec,2.948E-60A
1.464 psec,3.052E-60A
1.465 psec,3.159E-60A
1.466 psec,3.271E-60A
1.467 psec,3.386E-60A
1.468 psec,3.506E-60A
1.469 psec,3.629E-60A
1.470 psec,3.757E-60A
1.471 psec,3.889E-60A
1.472 psec,4.025E-60A
1.473 psec,4.167E-60A
1.474 psec,4.313E-60A
1.475 psec,4.464E-60A
1.476 psec,4.621E-60A
1.477 psec,4.783E-60A
1.478 psec,4.950E-60A
1.479 psec,5.123E-60A
1.480 psec,5.302E-60A
1.481 psec,5.487E-60A
1.482 psec,5.679E-60A
1.483 psec,5.877E-60A
1.484 psec,6.082E-60A
1.485 psec,6.293E-60A
1.486 psec,6.512E-60A
1.487 psec,6.739E-60A
1.488 psec,6.973E-60A
1.489 psec,7.215E-60A
1.490 psec,7.466E-60A
1.491 psec,7.725E-60A
1.492 psec,7.992E-60A
1.493 psec,8.269E-60A
1.494 psec,8.555E-60A
1.495 psec,8.851E-60A
1.496 psec,9.157E-60A
1.497 psec,9.473E-60A
1.498 psec,9.800E-60A
1.499 psec,0.01014E-57A
1.500 psec,0.01049E-57A
1.501 psec,0.01085E-57A
1.502 psec,0.01122E-57A
1.503 psec,0.01161E-57A
1.504 psec,0.01201E-57A
1.505 psec,0.01242E-57A
1.506 psec,0.01285E-57A
1.507 psec,0.01329E-57A
1.508 psec,0.01374E-57A
1.509 psec,0.01421E-57A
1.510 psec,0.01470E-57A
1.511 psec,0.01520E-57A
1.512 psec,0.01572E-57A
1.513 psec,0.01626E-57A
1.514 psec,0.01682E-57A
1.515 psec,0.01739E-57A
1.516 psec,0.01798E-57A
1.517 psec,0.01859E-57A
1.518 psec,0.01923E-57A
1.519 psec,0.01988E-57A
1.520 psec,0.02056E-57A
1.521 psec,0.02126E-57A
1.522 psec,0.02198E-57A
1.523 psec,0.02273E-57A
1.524 psec,0.02350E-57A
1.525 psec,0.02429E-57A
1.526 psec,0.02511E-57A
1.527 psec,0.02596E-57A
1.528 psec,0.02684E-57A
1.529 psec,0.02775E-57A
1.530 psec,0.02869E-57A
1.531 psec,0.02966E-57A
1.532 psec,0.03066E-57A
1.533 psec,0.03169E-57A
1.534 psec,0.03276E-57A
1.535 psec,0.03386E-57A
1.536 psec,0.03500E-57A
1.537 psec,0.03618E-57A
1.538 psec,0.03739E-57A
1.539 psec,0.03865E-57A
1.540 psec,0.03994E-57A
1.541 psec,0.04128E-57A
1.542 psec,0.04267E-57A
1.543 psec,0.04410E-57A
1.544 psec,0.04557E-57A
1.545 psec,0.04710E-57A
1.546 psec,0.04867E-57A
1.547 psec,0.05030E-57A
1.548 psec,0.05197E-57A
1.549 psec,0.05371E-57A
1.550 psec,0.05550E-57A
1.551 psec,0.05735E-57A
1.552 psec,0.05926E-57A
1.553 psec,0.06123E-57A
1.554 psec,0.06326E-57A
1.555 psec,0.06536E-57A
1.556 psec,0.06753E-57A
1.557 psec,0.06978E-57A
1.558 psec,0.07209E-57A
1.559 psec,0.07448E-57A
1.560 psec,0.07694E-57A
1.561 psec,0.07949E-57A
1.562 psec,0.08212E-57A
1.563 psec,0.08483E-57A
1.564 psec,0.08764E-57A
1.565 psec,0.09053E-57A
1.566 psec,0.09351E-57A
1.567 psec,0.09660E-57A
1.568 psec,0.09978E-57A
1.569 psec,0.1031E-57A
1.570 psec,0.1065E-57A
1.571 psec,0.1100E-57A
1.572 psec,0.1136E-57A
1.573 psec,0.1173E-57A
1.574 psec,0.1211E-57A
1.575 psec,0.1251E-57A
1.576 psec,0.1292E-57A
1.577 psec,0.1334E-57A
1.578 psec,0.1378E-57A
1.579 psec,0.1423E-57A
1.580 psec,0.1470E-57A
1.581 psec,0.1518E-57A
1.582 psec,0.1567E-57A
1.583 psec,0.1618E-57A
1.584 psec,0.1671E-57A
1.585 psec,0.1726E-57A
1.586 psec,0.1782E-57A
1.587 psec,0.1840E-57A
1.588 psec,0.1900E-57A
1.589 psec,0.1961E-57A
1.590 psec,0.2025E-57A
1.591 psec,0.2091E-57A
1.592 psec,0.2159E-57A
1.593 psec,0.2229E-57A
1.594 psec,0.2301E-57A
1.595 psec,0.2375E-57A
1.596 psec,0.2452E-57A
1.597 psec,0.2531E-57A
1.598 psec,0.2613E-57A
1.599 psec,0.2698E-57A
1.600 psec,0.2785E-57A
1.601 psec,0.2874E-57A
1.602 psec,0.2967E-57A
1.603 psec,0.3063E-57A
1.604 psec,0.3161E-57A
1.605 psec,0.3263E-57A
1.606 psec,0.3368E-57A
1.607 psec,0.3476E-57A
1.608 psec,0.3588E-57A
1.609 psec,0.3703E-57A
1.610 psec,0.3821E-57A
1.611 psec,0.3944E-57A
1.612 psec,0.4070E-57A
1.613 psec,0.4200E-57A
1.614 psec,0.4335E-57A
1.615 psec,0.4473E-57A
1.616 psec,0.4616E-57A
1.617 psec,0.4764E-57A
1.618 psec,0.4915E-57A
1.619 psec,0.5072E-57A
1.620 psec,0.5234E-57A
1.621 psec,0.5400E-57A
1.622 psec,0.5572E-57A
1.623 psec,0.5750E-57A
1.624 psec,0.5932E-57A
1.625 psec,0.6121E-57A
1.626 psec,0.6315E-57A
1.627 psec,0.6515E-57A
1.628 psec,0.6722E-57A
1.629 psec,0.6935E-57A
1.630 psec,0.7154E-57A
1.631 psec,0.7381E-57A
1.632 psec,0.7614E-57A
1.633 psec,0.7855E-57A
1.634 psec,0.8103E-57A
1.635 psec,0.8359E-57A
1.636 psec,0.8622E-57A
1.637 psec,0.8894E-57A
1.638 psec,0.9174E-57A
1.639 psec,0.9463E-57A
1.640 psec,0.9761E-57A
1.641 psec,1.007E-57A
1.642 psec,1.038E-57A
1.643 psec,1.071E-57A
1.644 psec,1.105E-57A
1.645 psec,1.139E-57A
1.646 psec,1.175E-57A
1.647 psec,1.212E-57A
1.648 psec,1.250E-57A
1.649 psec,1.289E-57A
1.650 psec,1.329E-57A
1.651 psec,1.371E-57A
1.652 psec,1.414E-57A
1.653 psec,1.458E-57A
1.654 psec,1.503E-57A
1.655 psec,1.550E-57A
1.656 psec,1.598E-57A
1.657 psec,1.648E-57A
1.658 psec,1.699E-57A
1.659 psec,1.752E-57A
1.660 psec,1.807E-57A
1.661 psec,1.863E-57A
1.662 psec,1.920E-57A
1.663 psec,1.980E-57A
1.664 psec,2.041E-57A
1.665 psec,2.105E-57A
1.666 psec,2.170E-57A
1.667 psec,2.237E-57A
1.668 psec,2.306E-57A
1.669 psec,2.377E-57A
1.670 psec,2.451E-57A
1.671 psec,2.527E-57A
1.672 psec,2.604E-57A
1.673 psec,2.685E-57A
1.674 psec,2.768E-57A
1.675 psec,2.853E-57A
1.676 psec,2.941E-57A
1.677 psec,3.031E-57A
1.678 psec,3.124E-57A
1.679 psec,3.220E-57A
1.680 psec,3.319E-57A
1.681 psec,3.421E-57A
1.682 psec,3.526E-57A
1.683 psec,3.634E-57A
1.684 psec,3.745E-57A
1.685 psec,3.860E-57A
1.686 psec,3.978E-57A
1.687 psec,4.099E-57A
1.688 psec,4.224E-57A
1.689 psec,4.353E-57A
1.690 psec,4.486E-57A
1.691 psec,4.623E-57A
1.692 psec,4.764E-57A
1.693 psec,4.909E-57A
1.694 psec,5.059E-57A
1.695 psec,5.212E-57A
1.696 psec,5.371E-57A
1.697 psec,5.534E-57A
1.698 psec,5.702E-57A
